"celltype","sample","predicted_age"
"Astrocytes_qNSCs","ControlSVZ",14.1290970327938
"Astrocytes_qNSCs","ControlSVZ",23.2059903165622
"Astrocytes_qNSCs","ControlSVZ",13.4182652670951
"Astrocytes_qNSCs","ControlSVZ",30.1544217259811
"Astrocytes_qNSCs","ControlSVZ",17.4519961784935
"Astrocytes_qNSCs","ControlSVZ",25.7105577128967
"Astrocytes_qNSCs","ControlSVZ",20.3986306889455
"Astrocytes_qNSCs","ControlSVZ",1.90237811555968
"Astrocytes_qNSCs","ControlSVZ",6.67135501689932
"Astrocytes_qNSCs","ControlSVZ",11.4467467984132
"Astrocytes_qNSCs","ControlSVZ",10.2362716941315
"Astrocytes_qNSCs","ControlSVZ",20.3922167231121
"Astrocytes_qNSCs","ControlSVZ",17.2628311746181
"Astrocytes_qNSCs","ControlSVZ",14.3157067087021
"Astrocytes_qNSCs","ControlSVZ",14.7765834896145
"Astrocytes_qNSCs","ControlSVZ",15.7531363313042
"Astrocytes_qNSCs","ControlSVZ",21.2952457743737
"Astrocytes_qNSCs","ControlSVZ",15.1103491413417
"Astrocytes_qNSCs","ControlSVZ",9.76438981649629
"Astrocytes_qNSCs","ControlSVZ",15.1801737747915
"Astrocytes_qNSCs","ControlSVZ",20.8771862015484
"Astrocytes_qNSCs","ControlSVZ",8.34432262500319
"Astrocytes_qNSCs","ControlSVZ",13.8225739915102
"Astrocytes_qNSCs","ControlSVZ",28.4656619951673
"Astrocytes_qNSCs","ControlSVZ",11.0271810491809
"Astrocytes_qNSCs","ControlSVZ",34.3384386475832
"Astrocytes_qNSCs","ControlSVZ",18.6656140745246
"Astrocytes_qNSCs","ControlSVZ",14.8831225282122
"Astrocytes_qNSCs","ControlSVZ",27.3178913831143
"Astrocytes_qNSCs","ControlSVZ",17.2151314943654
"Astrocytes_qNSCs","RIPRSVZ",26.6900148848964
"Astrocytes_qNSCs","RIPRSVZ",8.5378358112989
"Astrocytes_qNSCs","RIPRSVZ",13.1660517047017
"Astrocytes_qNSCs","RIPRSVZ",29.2491556871501
"Astrocytes_qNSCs","RIPRSVZ",37.6052348697879
"Astrocytes_qNSCs","RIPRSVZ",24.800623537015
"Astrocytes_qNSCs","RIPRSVZ",32.6427206906723
"Astrocytes_qNSCs","RIPRSVZ",25.4377226610889
"Astrocytes_qNSCs","RIPRSVZ",9.19697878545391
"Astrocytes_qNSCs","RIPRSVZ",21.054179988379
"Astrocytes_qNSCs","RIPRSVZ",9.02663277964362
"Astrocytes_qNSCs","RIPRSVZ",8.25547973334178
"Astrocytes_qNSCs","RIPRSVZ",20.931471063333
"Astrocytes_qNSCs","RIPRSVZ",19.8526273481515
"Astrocytes_qNSCs","RIPRSVZ",27.40422825861
"Astrocytes_qNSCs","RIPRSVZ",19.7878140716361
"Astrocytes_qNSCs","RIPRSVZ",36.1005361467535
"Astrocytes_qNSCs","RIPRSVZ",17.0063139904934
"Astrocytes_qNSCs","RIPRSVZ",22.9204916030124
"Astrocytes_qNSCs","RIPRSVZ",14.125858108735
"Astrocytes_qNSCs","RIPRSVZ",17.4209586550024
"Astrocytes_qNSCs","RIPRSVZ",17.3636613268458
"Astrocytes_qNSCs","RIPRSVZ",7.27205180030478
"Astrocytes_qNSCs","RIPRSVZ",15.3543353902268
"Astrocytes_qNSCs","RIPRSVZ",28.2734261054412
"Astrocytes_qNSCs","RIPRSVZ",21.3300066792553
"Astrocytes_qNSCs","RIPRSVZ",18.4051097443074
"Astrocytes_qNSCs","RIPRSVZ",16.7690814878817
"Astrocytes_qNSCs","RIPRSVZ",17.5747485681319
"Astrocytes_qNSCs","RIPRSVZ",26.1647317974455
"Astrocytes_qNSCs","RIPRSVZ",21.3824196810351
"Astrocytes_qNSCs","RIPRSVZ",14.6704057070819
"Astrocytes_qNSCs","RIPRSVZ",12.1203185260216
"Astrocytes_qNSCs","RIPRSVZ",17.0585541136701
"Astrocytes_qNSCs","RIPRSVZ",27.2965272245857
"Astrocytes_qNSCs","RIPRSVZ",37.7110863701994
"Astrocytes_qNSCs","RIPRSVZ",17.2101636754822
"Astrocytes_qNSCs","RIPRSVZ",15.8792708787816
"Astrocytes_qNSCs","RIPRSVZ",22.3303041353362
"Astrocytes_qNSCs","RIPRSVZ",5.30531016552525
"Astrocytes_qNSCs","RIPRSVZ",11.7957928263854
"Astrocytes_qNSCs","RIPRSVZ",25.6046700205605
"Astrocytes_qNSCs","RIPRSVZ",32.7108030473403
"Astrocytes_qNSCs","RIPRSVZ",19.8115406198529
"Astrocytes_qNSCs","RIPRSVZ",16.2119095795469
"Astrocytes_qNSCs","RIPRSVZ",25.9926965153755
"Neuroblasts","ControlSVZ",16.7993262919434
"Neuroblasts","ControlSVZ",7.6278544829701
"Neuroblasts","ControlSVZ",16.4896241951274
"Neuroblasts","ControlSVZ",25.2600543615205
"Neuroblasts","ControlSVZ",5.26148276989348
"Neuroblasts","ControlSVZ",17.599317068913
"Neuroblasts","ControlSVZ",13.0997915285916
"Neuroblasts","ControlSVZ",13.104548145055
"Neuroblasts","ControlSVZ",23.2065313262263
"Neuroblasts","ControlSVZ",3.43775155610937
"Neuroblasts","ControlSVZ",7.38030109278716
"Neuroblasts","ControlSVZ",10.4108496751968
"Neuroblasts","ControlSVZ",17.1761632314703
"Neuroblasts","ControlSVZ",22.7308934175326
"Neuroblasts","ControlSVZ",8.03176326766019
"Neuroblasts","ControlSVZ",24.6772699228819
"Neuroblasts","ControlSVZ",24.3501938100279
"Neuroblasts","ControlSVZ",17.1434781620743
"Neuroblasts","ControlSVZ",18.1811756369404
"Neuroblasts","ControlSVZ",8.05216854041069
"Neuroblasts","ControlSVZ",30.570416184133
"Neuroblasts","ControlSVZ",6.37249758676498
"Neuroblasts","RIPRSVZ",10.8971294885302
"Neuroblasts","RIPRSVZ",28.590697051628
"Neuroblasts","RIPRSVZ",4.98388606788059
"Neuroblasts","RIPRSVZ",17.5570474634928
"Neuroblasts","RIPRSVZ",16.1847783823909
"Neuroblasts","RIPRSVZ",8.67529154413837
"Neuroblasts","RIPRSVZ",25.0705983569391
"Neuroblasts","RIPRSVZ",14.1633740351829
"Neuroblasts","RIPRSVZ",0.447766591765446
"Neuroblasts","RIPRSVZ",15.0287441377693
"Neuroblasts","RIPRSVZ",6.4879652625549
"Neuroblasts","RIPRSVZ",1.70096647713533
"Neuroblasts","RIPRSVZ",15.8985316828741
"Neuroblasts","RIPRSVZ",11.2825514263826
"Neuroblasts","RIPRSVZ",22.9994668582701
"Neuroblasts","RIPRSVZ",11.7158290994611
"Neuroblasts","RIPRSVZ",23.0024015738635
"Neuroblasts","RIPRSVZ",7.27290686137767
"Neuroblasts","RIPRSVZ",24.3683948486372
"Neuroblasts","RIPRSVZ",23.6372546426489
"Neuroblasts","RIPRSVZ",14.567188277608
"Neuroblasts","RIPRSVZ",32.0593101199637
"Neuroblasts","RIPRSVZ",11.0299089281496
"Neuroblasts","RIPRSVZ",20.229713132424
"Neuroblasts","RIPRSVZ",14.3025149507285
"Neuroblasts","RIPRSVZ",10.7271404980018
"Neuroblasts","RIPRSVZ",20.768007586764
"Neuroblasts","RIPRSVZ",5.36716606725586
"Neuroblasts","RIPRSVZ",24.1384953698264
"Neuroblasts","RIPRSVZ",7.25220473553544
"Neuroblasts","RIPRSVZ",25.1555838239932
"Neuroblasts","RIPRSVZ",13.3117016254265
"Neuroblasts","RIPRSVZ",13.1753896631628
"Neuroblasts","RIPRSVZ",18.6325105081963
"Neuroblasts","RIPRSVZ",22.0612324314637
"Neuroblasts","RIPRSVZ",14.5973445670994
"Neuroblasts","RIPRSVZ",27.5777547591061
"Neuroblasts","RIPRSVZ",6.16075031982984
"Neuroblasts","RIPRSVZ",16.0765217574567
"Neuroblasts","RIPRSVZ",12.909671355126
"Neuroblasts","RIPRSVZ",14.0506171597999
"Neuroblasts","RIPRSVZ",20.0782836631733
"Neuroblasts","RIPRSVZ",23.33975071696
"Neuroblasts","RIPRSVZ",25.1771547763847
"Neuroblasts","RIPRSVZ",16.5932107164534
"Neuroblasts","RIPRSVZ",15.8217734724392
"Neuroblasts","RIPRSVZ",15.3032525988284
"Neuroblasts","RIPRSVZ",16.469410646894
"Endothelial","ControlSVZ",20.7013725745246
"Endothelial","ControlSVZ",20.6379854803358
"Endothelial","ControlSVZ",18.0209719479258
"Endothelial","ControlSVZ",17.7537134518325
"Endothelial","ControlSVZ",19.6843148697053
"Endothelial","ControlSVZ",19.9665662932385
"Endothelial","ControlSVZ",9.52843917292664
"Endothelial","ControlSVZ",15.2861253394415
"Endothelial","ControlSVZ",20.0106723866947
"Endothelial","ControlSVZ",17.5421084181689
"Endothelial","ControlSVZ",17.2607103814244
"Endothelial","ControlSVZ",20.0345555269057
"Endothelial","ControlSVZ",6.51561938067082
"Endothelial","ControlSVZ",19.4221796205662
"Endothelial","ControlSVZ",13.0957560966399
"Endothelial","ControlSVZ",14.5516474103145
"Endothelial","ControlSVZ",16.0320415298177
"Endothelial","ControlSVZ",15.601816531315
"Endothelial","ControlSVZ",24.5069572317443
"Endothelial","ControlSVZ",17.3611973703032
"Endothelial","ControlSVZ",8.19754755205891
"Endothelial","ControlSVZ",14.5329737268499
"Endothelial","ControlSVZ",15.9468421996119
"Endothelial","ControlSVZ",22.417545631075
"Endothelial","ControlSVZ",24.2939968521701
"Endothelial","ControlSVZ",14.8853946174479
"Endothelial","ControlSVZ",23.5935829741821
"Endothelial","ControlSVZ",18.3609120791485
"Endothelial","ControlSVZ",9.65131227568063
"Endothelial","ControlSVZ",15.2622167899628
"Endothelial","ControlSVZ",14.1442284341296
"Endothelial","ControlSVZ",17.8632815994902
"Endothelial","ControlSVZ",14.2788857118969
"Endothelial","ControlSVZ",16.712463139796
"Endothelial","ControlSVZ",15.6090662524947
"Endothelial","ControlSVZ",25.679569876001
"Endothelial","ControlSVZ",16.2938914240255
"Endothelial","ControlSVZ",13.4321652606264
"Endothelial","ControlSVZ",15.9134198853858
"Endothelial","ControlSVZ",19.2089558891234
"Endothelial","ControlSVZ",20.5992055703688
"Endothelial","ControlSVZ",14.8012730470712
"Endothelial","ControlSVZ",15.5416940158842
"Endothelial","ControlSVZ",15.0659830856377
"Endothelial","ControlSVZ",15.9422461617807
"Endothelial","ControlSVZ",15.9723699494715
"Endothelial","ControlSVZ",4.09392327851931
"Endothelial","ControlSVZ",14.3983629991453
"Endothelial","ControlSVZ",18.7958070979502
"Endothelial","ControlSVZ",19.4832105413122
"Endothelial","ControlSVZ",14.7826939960448
"Endothelial","ControlSVZ",22.5697242307202
"Endothelial","ControlSVZ",17.5069308289514
"Endothelial","ControlSVZ",16.2493199278261
"Endothelial","ControlSVZ",15.4135349756409
"Endothelial","ControlSVZ",20.1273507271226
"Endothelial","ControlSVZ",10.685544897226
"Endothelial","ControlSVZ",15.3447170389452
"Endothelial","ControlSVZ",15.6222236197101
"Endothelial","ControlSVZ",20.9027900539066
"Endothelial","ControlSVZ",13.9723580052653
"Endothelial","ControlSVZ",24.7402669578457
"Endothelial","ControlSVZ",18.2128075209698
"Endothelial","ControlSVZ",18.1354260500374
"Endothelial","ControlSVZ",22.9242892630961
"Endothelial","ControlSVZ",13.4327296080034
"Endothelial","ControlSVZ",20.5601135344623
"Endothelial","ControlSVZ",19.3824276912272
"Endothelial","ControlSVZ",20.6907135093202
"Endothelial","ControlSVZ",18.2768851582183
"Endothelial","ControlSVZ",21.5093514431821
"Endothelial","ControlSVZ",22.4316792708888
"Endothelial","ControlSVZ",15.2799108841409
"Endothelial","ControlSVZ",13.9892129664425
"Endothelial","ControlSVZ",15.9410126779226
"Endothelial","ControlSVZ",19.4600573262947
"Endothelial","ControlSVZ",10.1418634607372
"Endothelial","ControlSVZ",17.6331017139755
"Endothelial","ControlSVZ",6.88179378370827
"Endothelial","ControlSVZ",17.8245374972366
"Endothelial","ControlSVZ",12.9573201295235
"Endothelial","ControlSVZ",7.61170641713156
"Endothelial","ControlSVZ",12.6779954396509
"Endothelial","ControlSVZ",18.179849456343
"Endothelial","ControlSVZ",16.0842278266353
"Endothelial","ControlSVZ",13.9403144341318
"Endothelial","ControlSVZ",17.7459096626233
"Endothelial","ControlSVZ",19.9645759192904
"Endothelial","ControlSVZ",13.255918201596
"Endothelial","ControlSVZ",20.4937567694323
"Endothelial","ControlSVZ",21.3845711881597
"Endothelial","ControlSVZ",26.9811680133921
"Endothelial","ControlSVZ",19.4853433709954
"Endothelial","ControlSVZ",15.0015280027366
"Endothelial","ControlSVZ",19.8727221933481
"Endothelial","ControlSVZ",11.7629151180463
"Endothelial","ControlSVZ",20.5200477188735
"Endothelial","ControlSVZ",10.0843384024453
"Endothelial","ControlSVZ",13.7070563289336
"Endothelial","RIPRSVZ",15.872574936388
"Endothelial","RIPRSVZ",16.4586743895213
"Endothelial","RIPRSVZ",17.8081591054728
"Endothelial","RIPRSVZ",24.1138872116984
"Endothelial","RIPRSVZ",20.7576630747079
"Endothelial","RIPRSVZ",17.293920231362
"Endothelial","RIPRSVZ",15.2719495197436
"Endothelial","RIPRSVZ",20.8061591416763
"Endothelial","RIPRSVZ",15.8257681927963
"Endothelial","RIPRSVZ",24.2308774262421
"Endothelial","RIPRSVZ",17.5573635609241
"Endothelial","RIPRSVZ",11.4498913262871
"Endothelial","RIPRSVZ",24.6168925661406
"Endothelial","RIPRSVZ",19.470049993044
"Endothelial","RIPRSVZ",21.2052950353409
"Endothelial","RIPRSVZ",14.5944091656201
"Endothelial","RIPRSVZ",16.4321342994246
"Endothelial","RIPRSVZ",13.2960851097072
"Endothelial","RIPRSVZ",14.9133571613099
"Endothelial","RIPRSVZ",15.4841033604162
"Endothelial","RIPRSVZ",20.4185471663786
"Endothelial","RIPRSVZ",21.6274195950723
"Endothelial","RIPRSVZ",10.4615134100351
"Endothelial","RIPRSVZ",19.4639320225263
"Endothelial","RIPRSVZ",13.0513811188609
"Endothelial","RIPRSVZ",15.2430238895979
"Endothelial","RIPRSVZ",18.0059458357121
"Endothelial","RIPRSVZ",20.2139235172137
"Endothelial","RIPRSVZ",22.745496479862
"Endothelial","RIPRSVZ",12.5055094597644
"Endothelial","RIPRSVZ",25.0271345874842
"Endothelial","RIPRSVZ",15.9492197007296
"Endothelial","RIPRSVZ",11.630197435123
"Endothelial","RIPRSVZ",18.3048168361195
"Endothelial","RIPRSVZ",17.8136676749207
"Endothelial","RIPRSVZ",15.345803223844
"Endothelial","RIPRSVZ",21.7110948344801
"Endothelial","RIPRSVZ",19.010937179842
"Endothelial","RIPRSVZ",10.14834727893
"Endothelial","RIPRSVZ",20.064901834084
"Endothelial","RIPRSVZ",17.9648074733897
"Endothelial","RIPRSVZ",18.3003601774364
"Endothelial","RIPRSVZ",16.6978332725299
"Endothelial","RIPRSVZ",10.9773228682598
"Endothelial","RIPRSVZ",14.7821713454395
"Endothelial","RIPRSVZ",24.6391701001724
"Endothelial","RIPRSVZ",13.6926274195715
"Endothelial","RIPRSVZ",17.2839816674226
"Endothelial","RIPRSVZ",20.9951993133779
"Endothelial","RIPRSVZ",17.3948838821705
"Endothelial","RIPRSVZ",18.799784791933
"Endothelial","RIPRSVZ",14.3272993056781
"Endothelial","RIPRSVZ",13.5263584815181
"Endothelial","RIPRSVZ",26.1874432790414
"Endothelial","RIPRSVZ",18.0347666866799
"Endothelial","RIPRSVZ",20.6476431186741
"Endothelial","RIPRSVZ",16.0114091820908
"Endothelial","RIPRSVZ",12.6749394338269
"Endothelial","RIPRSVZ",19.0295588346635
"Endothelial","RIPRSVZ",15.8234899401185
"Endothelial","RIPRSVZ",21.2156132672662
"Endothelial","RIPRSVZ",21.1047977566208
"Endothelial","RIPRSVZ",8.99870058483399
"Endothelial","RIPRSVZ",10.7290474574289
"Endothelial","RIPRSVZ",21.9594295909177
"Endothelial","RIPRSVZ",20.5224251107852
"Endothelial","RIPRSVZ",18.7958348958876
"Endothelial","RIPRSVZ",13.7793213196621
"Endothelial","RIPRSVZ",17.4480733352384
"Endothelial","RIPRSVZ",19.6344463018318
"Endothelial","RIPRSVZ",10.5883384652111
"Endothelial","RIPRSVZ",23.9997018629641
"Endothelial","RIPRSVZ",27.0414719527091
"Endothelial","RIPRSVZ",19.669941196682
"Endothelial","RIPRSVZ",16.2764575485885
"Endothelial","RIPRSVZ",17.1735503136693
"Endothelial","RIPRSVZ",14.2526481613321
"Endothelial","RIPRSVZ",26.6257315581813
"Endothelial","RIPRSVZ",13.9366343921782
"Endothelial","RIPRSVZ",9.33558008616966
"Endothelial","RIPRSVZ",22.5632211034015
"Endothelial","RIPRSVZ",14.0465034000974
"Endothelial","RIPRSVZ",18.2833988523006
"Endothelial","RIPRSVZ",15.5822280157989
"Endothelial","RIPRSVZ",15.2884919408961
"Endothelial","RIPRSVZ",11.861933469275
"Endothelial","RIPRSVZ",15.9419113701057
"Endothelial","RIPRSVZ",9.63375057010233
"Endothelial","RIPRSVZ",18.920311855193
"Endothelial","RIPRSVZ",21.2996875286515
"Endothelial","RIPRSVZ",17.5998593569937
"Endothelial","RIPRSVZ",13.3699097754822
"Endothelial","RIPRSVZ",25.4370682759319
"Endothelial","RIPRSVZ",15.9015119095192
"Endothelial","RIPRSVZ",21.3052745404382
"Endothelial","RIPRSVZ",21.0912020607704
"Endothelial","RIPRSVZ",18.4812211827399
"Endothelial","RIPRSVZ",24.5223544322501
"Endothelial","RIPRSVZ",16.1892795765964
"Endothelial","RIPRSVZ",13.2424561202889
"Endothelial","RIPRSVZ",21.8538993957535
"Endothelial","RIPRSVZ",19.866384875539
"Endothelial","RIPRSVZ",21.439079814583
"Endothelial","RIPRSVZ",16.6562815477325
"Endothelial","RIPRSVZ",13.1957030595727
"Endothelial","RIPRSVZ",17.366631833262
"Endothelial","RIPRSVZ",11.9214468407267
"Endothelial","RIPRSVZ",21.6052429312128
"Endothelial","RIPRSVZ",11.0684766258356
"Endothelial","RIPRSVZ",15.906710414894
"Endothelial","RIPRSVZ",14.6663035648799
"Endothelial","RIPRSVZ",16.9381157647784
"Endothelial","RIPRSVZ",18.9793002758124
"Endothelial","RIPRSVZ",18.0195369776186
"Endothelial","RIPRSVZ",17.281539552858
"Endothelial","RIPRSVZ",18.4251032952027
"Endothelial","RIPRSVZ",14.2583443542853
"Endothelial","RIPRSVZ",19.1819330532888
"Endothelial","RIPRSVZ",21.1047436490977
"Endothelial","RIPRSVZ",16.4672276320145
"Endothelial","RIPRSVZ",10.1372994374775
"Endothelial","RIPRSVZ",22.5931668890059
"Endothelial","RIPRSVZ",21.1189733201512
"Endothelial","RIPRSVZ",16.6117592159136
"Endothelial","RIPRSVZ",17.8749903337873
"Endothelial","RIPRSVZ",18.5296201874926
"Endothelial","RIPRSVZ",16.474017515281
"Endothelial","RIPRSVZ",16.3849587673634
"Endothelial","RIPRSVZ",20.3398943549239
"Endothelial","RIPRSVZ",21.3835230899098
"Endothelial","RIPRSVZ",16.1714794407368
"Endothelial","RIPRSVZ",9.88108177610446
"Endothelial","RIPRSVZ",12.0826388475504
"Endothelial","RIPRSVZ",19.6820412690496
"Endothelial","RIPRSVZ",16.7106893967297
"Endothelial","RIPRSVZ",17.4017535917535
"Endothelial","RIPRSVZ",21.0356504801197
"Endothelial","RIPRSVZ",15.3926884727747
"Endothelial","RIPRSVZ",21.5570474782587
"Endothelial","RIPRSVZ",17.0047407482474
"Endothelial","RIPRSVZ",17.640445303047
"Endothelial","RIPRSVZ",22.109945957795
"Endothelial","RIPRSVZ",19.7603632969134
"Endothelial","RIPRSVZ",14.0529771516414
"Endothelial","RIPRSVZ",23.1659540509895
"Endothelial","RIPRSVZ",17.8047511370639
"Endothelial","RIPRSVZ",19.2195497542526
"Endothelial","RIPRSVZ",8.85425175174198
